"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000230542.6",3.2084978863353,1.22911616185533,0.395738451195129,3.10588005321039,0.0018971365333046,0.00374817841068188,"LINC00102"
"ENSG00000268496.1",1.39817897430706,1.08476600507567,0.349365204783146,3.10496291623831,0.00190302882192347,0.00375931237946102,"AC245884.9"
"ENSG00000140798.16",10.3482308561974,1.05666906527743,0.340355488201248,3.1046041621419,0.00190533826283747,0.00376319733362691,"ABCC12"
"ENSG00000229917.2",2.6791295873004,1.1111682774599,0.358031873009316,3.10354569307015,0.00191216705178087,0.0037761751852349,"RPL7P46"
"ENSG00000228020.2",1.04163903198187,1.41796986349977,0.456983406879706,3.10289135700069,0.00191639978223143,0.00378385334042816,"HNRNPA1P46"
"ENSG00000214067.2",1.86534718041153,2.21532938526446,0.714107813852316,3.10223378359869,0.00192066212070572,0.00379209863849766,"AL360182.1"
"ENSG00000242522.1",2.77772446606292,1.42924908975406,0.460725888389569,3.10216796097542,0.00192108925667843,0.00379260090193103,"KLHL6-AS1"
"ENSG00000253343.1",0.855514253884631,1.6285069533753,0.525115428902907,3.10123615445398,0.00192714529794289,0.00380335970302811,"AC114550.2"
"ENSG00000273481.1",0.740332851077885,1.0323391682341,0.332955222967227,3.10053453744953,0.00193171684438273,0.003811922530564,"AL391069.2"
"ENSG00000229172.1",0.788715303003432,1.4057675655588,0.453428402162942,3.10030769764976,0.00193319699988774,0.00381461736687506,"AC073065.1"
"ENSG00000177468.7",2.67134268167094,3.3031747101605,1.06575560320164,3.09937353389222,0.00193930350607544,0.0038259791055296,"OLIG3"
"ENSG00000243193.4",3.44730226495042,1.25509226636277,0.404964597201792,3.09926417033774,0.0019400195581911,0.00382721982209414,"PRKAR2B-AS1"
"ENSG00000225267.1",1.47947710077031,1.02427369272662,0.330540609905432,3.09878321159892,0.00194317149239077,0.00383309345152195,"RPL8P2"
"ENSG00000256581.1",0.518576593285726,-1.30678808861155,0.42171928772559,-3.09871548835078,0.00194361569006757,0.00383379744624531,"NLRP9P1"
"ENSG00000279590.1",0.665710938290491,1.06731208602278,0.344489646944569,3.0982413999644,0.00194672785364047,0.00383959125245264,"AC005786.4"
"ENSG00000254484.1",2.38789058423668,1.11297210820895,0.359265881280896,3.09790649822036,0.00194892908030098,0.0038434148888896,"AP002336.1"
"ENSG00000287996.1",1.56727018540775,2.78585426991507,0.899340166654758,3.09766468040398,0.0019505199096882,0.0038460339141591,"AL359208.1"
"ENSG00000201794.1",1.30231694991989,2.33445949634825,0.753768068480949,3.09705278581624,0.00195455066284502,0.0038536356519925,"RN7SKP130"
"ENSG00000226745.2",1.10180693644712,1.37842600088405,0.445142210745208,3.0965969247815,0.00195755854023587,0.00385939275780159,"OAZ1P1"
"ENSG00000268336.1",0.375583234681393,-1.26344756572849,0.408023073197862,-3.09651009641754,0.00195813193558883,0.00386017658667978,"SIGLEC20P"
"ENSG00000225126.1",0.612167292489227,-1.13704585258493,0.36734153473834,-3.09533702306452,0.00196589378146805,0.00387446311887087,"CAMTA1-AS1"
"ENSG00000160349.10",3.38990528344773,1.04918131103762,0.339052060846865,3.09445489998508,0.0019717490977299,0.00388545092138939,"LCN1"
"ENSG00000226423.1",0.921784935928732,1.20522766931658,0.389629154065069,3.09326870626139,0.00197964799868181,0.00390014104550064,"AC093642.1"
"ENSG00000265327.2",1.55141784104983,1.61387281064095,0.52181194836014,3.09282456201464,0.00198261303525407,0.00390545683809637,"RN7SL411P"
"ENSG00000271014.1",1.05645899676981,1.52827255899597,0.494139384652706,3.09279649925108,0.0019828005146582,0.00390565093300922,"AC062037.1"
"ENSG00000260073.2",3.04357016131974,3.28785878720739,1.06361031860722,3.09122498126266,0.00199332539091216,0.00392476136592188,"AC023824.1"
"ENSG00000213498.3",0.852074755630304,1.29982002694506,0.420519275401781,3.09098798313862,0.00199491707280419,0.00392740354496198,"TPT1P13"
"ENSG00000236352.1",1.0606232283734,1.09617517350534,0.354678822995215,3.09061354226984,0.001997434199162,0.00393165392169641,"AC005220.1"
"ENSG00000226438.1",1.70812381611226,2.07424340713636,0.671161025621423,3.09053018270217,0.0019979949687485,0.00393240515812402,"AL442071.1"
"ENSG00000201343.1",2.93836930039933,3.4223139213508,1.10781966279478,3.08923377719897,0.00200673465802496,0.00394819064584085,"Y_RNA"
"ENSG00000250734.2",1.59003392242095,1.0748627646508,0.347952995710038,3.08910334988615,0.00200761587053121,0.00394974742932145,"AL391335.1"
"ENSG00000105205.7",22.7080047759387,-1.17516458872447,0.38048328544958,-3.08861028503761,0.00201095039879257,0.00395551026943531,"CLC"
"ENSG00000285992.1",1.05788269548841,2.02950099932437,0.657120121848184,3.08847793857887,0.00201184630411355,0.00395700654932255,"AC120036.5"
"ENSG00000240198.5",1.94977012137615,3.00637465794333,0.973504381585192,3.0881983839127,0.00201373992391287,0.0039601988561006,"ARHGEF3-AS1"
"ENSG00000236491.1",1.36402316238614,1.24581052633078,0.403447745308713,3.08791049353244,0.00201569171674672,0.00396350469223718,"AC234771.4"
"ENSG00000270497.1",2.18938891383375,1.38128666295308,0.447352737367588,3.08769019964235,0.00201718640206218,0.00396626611653905,"BX322635.1"
"ENSG00000229918.1",2.19445054693509,2.48258723110173,0.804095534322143,3.08742820365812,0.00201896535852617,0.00396923075410272,"DOCK9-AS1"
"ENSG00000267327.2",12.3633453056578,1.06252781721476,0.344183753090166,3.08709463382605,0.00202123238576775,0.00397315400031614,"AC009271.1"
"ENSG00000227158.1",2.95772106984894,1.06440492262602,0.34486406763437,3.08644774135911,0.00202563549392936,0.00398091816400833,"AC073621.1"
"ENSG00000204894.4",7.32301600212851,1.50339671762354,0.487238698593451,3.08554456360612,0.00203179774529182,0.00399231391219242,"AC104692.1"
"ENSG00000267703.1",0.808246985228095,1.14572119822002,0.371341324351977,3.08535873355707,0.00203306776861242,0.00399463064792247,"AC020917.2"
"ENSG00000269506.2",2.7731601687168,1.72927688588535,0.56048885819168,3.08530109138041,0.00203346186208709,0.00399522620091476,"AC110792.2"
"ENSG00000187144.11",4.06422772296573,1.03158271563544,0.334435434947838,3.08454968534161,0.00203860556222504,0.00400500753526976,"SPATA21"
"ENSG00000235914.2",1.62011300541984,2.07999814617368,0.674328523151518,3.0845471825108,0.00203862271511761,0.00400500753526976,"MACROD2-AS1"
"ENSG00000248155.1",1.66067218106264,2.50715016238382,0.812838892040021,3.084436764697,0.00203937958400691,0.00400631520820255,"CR545473.1"
"ENSG00000228680.1",0.996353747944254,1.73211096074796,0.561624174079646,3.0841104081505,0.00204161813189595,0.00401035394880339,"AC004692.2"
"ENSG00000229463.2",3.66225456257809,1.33427702125786,0.43263240707876,3.08408940113208,0.00204176230063432,0.00401045773298381,"LYST-AS1"
"ENSG00000213880.3",2.02678495903999,1.29722546184619,0.420660309112819,3.08378383637397,0.00204386041260037,0.00401439929850073,"RPL7AP7"
"ENSG00000275312.1",0.936272728253652,1.95845299236607,0.635130407796099,3.08354468362159,0.0020455038968202,0.00401744760519637,"AL512324.3"
"ENSG00000261514.1",0.937821347862224,1.79564948444983,0.582407823884452,3.08314794343505,0.00204823301373668,0.00402244785693356,"LINC01976"
"ENSG00000259013.2",1.68264362536845,2.15002841877364,0.69736778683012,3.08306242326818,0.00204882173177771,0.00402342407166186,"AL118558.2"
"ENSG00000200753.1",1.09040793434794,1.86523326405374,0.605014326036284,3.08295718594584,0.00204954639513707,0.00402466715309998,"AC004130.1"
"ENSG00000252172.1",1.95804853662827,1.29130384391567,0.418877834358142,3.08276957622829,0.00205083885746607,0.0040270250528278,"RNU6-720P"
"ENSG00000217041.1",1.45164661770349,1.98876611514696,0.645213736489184,3.08233691050732,0.0020538223866432,0.00403234254404215,"AL512430.2"
"ENSG00000233508.3",3.77985884890049,1.9945426601859,0.64721961159548,3.08170924436158,0.00205815765742342,0.00404013155426985,"AL021395.1"
"ENSG00000252914.1",1.77350740327061,2.57163310876379,0.834494342218717,3.08166632014118,0.00205845444016993,0.00404053350325711,"RNU6-789P"
"ENSG00000244183.1",1.72143062726925,1.21075932527448,0.392918206289158,3.08145386468412,0.00205992395854971,0.00404323727235787,"PPIAP71"
"ENSG00000271225.1",1.01846108679294,2.07981257453628,0.674972887533917,3.08132758063082,0.0020607978999276,0.00404477184810571,"BNIP3P4"
"ENSG00000207041.1",0.989253247365095,2.09095384924093,0.678684413045365,3.08089269334843,0.002063810115121,0.00405032189840722,"RNU6-3P"
"ENSG00000286976.1",1.12552393359357,2.03759157308897,0.661470133568715,3.08039844837121,0.00206723837039982,0.00405650609305341,"AC084335.1"
"ENSG00000229020.4",2.07915457239888,1.00737361166472,0.32711521938725,3.07956815201606,0.00207300935679252,0.00406692167173442,"AKR7A2P1"
"ENSG00000236796.1",1.74536592031135,1.12553209457541,0.365555013587522,3.07896774148861,0.00207719172174431,0.00407476271005149,"AL157884.3"
"ENSG00000214563.2",1.81285387466781,1.35989053741698,0.441737156274911,3.07850611636269,0.00208041259116584,0.00408089867670726,"GAPDHP15"
"ENSG00000259545.2",1.76600940611058,1.51563717911101,0.492335294841642,3.07846541775663,0.00208069677475237,0.00408127380413546,"AC013452.1"
"ENSG00000286016.1",1.33032604584661,1.91849114731989,0.623279399300075,3.07805961415427,0.00208353230215196,0.00408665311955567,"AC079949.3"
"ENSG00000206755.1",1.05935090260137,1.8315972234822,0.595111384614919,3.07773850548563,0.00208577854049585,0.00409087617085817,"SNORA30"
"ENSG00000258783.1",0.729525687014152,1.25915129096403,0.409141772324855,3.07754273979211,0.00208714906191144,0.00409319853990761,"KRT18P6"
"ENSG00000231047.1",2.36892680280243,1.26014149009217,0.409497076289601,3.07729056702954,0.00208891569664926,0.0040964802036474,"GCNT1P3"
"ENSG00000202417.1",2.1081968229095,1.90431101466039,0.618916017773318,3.07684881304504,0.00209201377771422,0.00410237249818826,"Y_RNA"
"ENSG00000250977.1",0.273763331914971,-1.83052580399776,0.595011227953546,-3.07645590200639,0.00209477285707393,0.00410759952458877,"AC098859.2"
"ENSG00000236750.1",1.28837786890587,-1.10093380778453,0.357966953125338,-3.07551800011845,0.00210137243992334,0.00411998856211081,"AC009237.9"
"ENSG00000241162.3",1.33554345005001,2.38850096858413,0.776710831798904,3.07514826728016,0.00210397931558576,0.00412491546847215,"RN7SL617P"
"ENSG00000224333.1",0.808377099527612,1.18920997142325,0.386782552371987,3.07462155190373,0.00210769815063871,0.00413183739428305,"GAPDHP20"
"ENSG00000235875.3",0.473855287127499,-1.03017989707785,0.335218801526685,-3.07315667374894,0.00211807253381019,0.00415124821280153,"ARHGEF7-AS2"
"ENSG00000242719.3",1.73084867604122,1.16400898229022,0.37880647018642,3.07283289463715,0.00212037187292893,0.00415556924527155,"RN7SL806P"
"ENSG00000259493.2",0.919438902957641,1.04649005211883,0.340566260148729,3.07279426817506,0.00212064633411759,0.00415592165183895,"TFDP1P3"
"ENSG00000248705.1",1.30283231898649,1.84526970649777,0.600617221606185,3.07228903887088,0.00212423925333551,0.00416263418152968,"AC114812.4"
"ENSG00000253008.2",1.8637288362134,2.07780118166205,0.676328963668225,3.07217536624873,0.00212504840078286,0.00416399104281205,"MIR2355"
"ENSG00000253712.1",1.08123716321976,1.48086220421643,0.482366639196963,3.06999299678299,0.00214063790329736,0.00419378977976117,"LINC02886"
"ENSG00000226065.1",0.758206614234187,1.34755919510516,0.438993288700735,3.06965785079188,0.00214304124669863,0.00419812362893317,"ZBTB45P2"
"ENSG00000201395.1",1.47092760445045,2.32549918705914,0.757647289403985,3.06936911090717,0.00214511379393958,0.00420125863063317,"RN7SKP257"
"ENSG00000220925.2",1.76625129221114,1.10453760633727,0.359858288991523,3.06936824890893,0.00214511998403087,0.00420125863063317,"IGBP1-AS2"
"ENSG00000223203.1",0.658189807308836,1.1419896894974,0.372134898669874,3.06875193264385,0.00214955000407785,0.00420899623986883,"RNA5SP221"
"ENSG00000232830.5",1.59543012313526,2.34379907916959,0.763881331766574,3.06827642161283,0.00215297366074057,0.00421551205935604,"AC110994.1"
"ENSG00000255115.2",1.17187075425119,1.39468180767266,0.454559411533876,3.06820576647266,0.00215348280076934,0.00421632094269325,"AP002812.4"
"ENSG00000255427.1",0.662586848815362,1.31935182878913,0.430010129969376,3.06818778637398,0.00215361238274719,0.00421638664733498,"LINC02707"
"ENSG00000265370.1",0.394200637243669,-1.40385320148422,0.457584619386238,-3.06796413604815,0.00215522482087692,0.00421916727082949,"MIR4682"
"ENSG00000236115.1",0.454898448192951,-1.94922512475464,0.635505632421436,-3.06720353890114,0.00216071673798518,0.00422972992576922,"AL136097.2"
"ENSG00000234740.1",4.30832891338234,1.05668974895854,0.344599697472856,3.06642680393465,0.00216633841715837,0.004239600655053,"AL162386.2"
"ENSG00000235920.1",2.36273511856757,1.4933915394248,0.487032970267771,3.06630481013172,0.00216722257406945,0.00424114195683169,"THRAP3P3"
"ENSG00000235090.1",4.58520554718886,1.00379241213366,0.327425627994159,3.06571119152458,0.00217152958126936,0.00424900244701829,"RPL7L1P3"
"ENSG00000279377.1",2.31772052098156,1.35313989443319,0.441381062943567,3.06569540027185,0.0021716442619687,0.00424903749857614,"AC003973.2"
"ENSG00000279341.1",1.29590450288592,2.41967933485533,0.789434049380984,3.06508103717171,0.00217611025876171,0.00425663762750476,"AP000756.1"
"ENSG00000230285.1",1.12768745876218,1.12033422205415,0.365524515291421,3.06500432990367,0.00217666845861909,0.0042575398466731,"AC092807.1"
"ENSG00000279658.1",1.28160096304996,2.0337616947271,0.663572166445682,3.06486889831535,0.00217765431662906,0.00425908872848346,"AC110491.2"
"ENSG00000287724.1",3.64431215925986,1.49545738436706,0.488081616622367,3.06394941632089,0.00218435840579277,0.00427162989215108,"AC096536.3"
"ENSG00000217495.2",1.17300191882755,1.76408988593516,0.576061166298613,3.06233085849205,0.00219620554728642,0.00429384147029461,"AL136116.2"
"ENSG00000239742.3",2.1942021432224,1.93374919714222,0.631613038107508,3.06160430591535,0.00220154272472987,0.00430389301646804,"RN7SL672P"
"ENSG00000231859.1",1.12553156285322,1.57891471388084,0.515736123593384,3.06147784041144,0.00220247294056059,0.00430551984774355,"AC079781.1"
"ENSG00000253121.1",0.740761062873502,1.47334678523554,0.481264699380988,3.06140630536707,0.00220299927540996,0.00430631247794417,"AC120042.2"
"ENSG00000224530.1",0.911015468820141,1.7482436231384,0.571269059669077,3.06028060429373,0.00221129706411792,0.00432103840885666,"PPIAP10"
"ENSG00000214286.2",1.13627579335898,1.04396516208058,0.341172217801865,3.05993603115381,0.00221384270797242,0.00432562778921678,"PDCL3P3"
"ENSG00000256008.3",1.25567685687752,1.75453140821463,0.573396043100642,3.05989451675843,0.00221414959000924,0.00432603490688377,"AC125616.1"
"ENSG00000286632.1",1.33743545547716,1.29704543475825,0.423893641541457,3.05983696769229,0.0022145750677593,0.0043266736918937,"AC008751.3"
"ENSG00000260896.6",1.26853763091572,1.48237216732524,0.484518960954643,3.05947194389368,0.00221727554510606,0.00433175694899481,"ARLNC1"
"ENSG00000234274.1",1.19453580910328,2.1328693200689,0.697239109788836,3.05902134594093,0.00222061326926581,0.00433769868114515,"COX7BP2"
"ENSG00000211884.1",1.28254142638658,1.32956702307683,0.434836851555507,3.05762268841907,0.00223100292521018,0.00435644320923108,"TRAJ5"
"ENSG00000277233.1",1.54953925385293,2.13854739750835,0.699692382038853,3.0564108634094,0.00224004072852405,0.00437370218282231,"Metazoa_SRP"
"ENSG00000228600.1",1.13769538923188,1.07721823188469,0.352461006923683,3.05627632766177,0.00224104616375364,0.00437547026111805,"POLR2CP1"
"ENSG00000213873.4",1.03878696197944,1.39517379099987,0.456598359667769,3.05558213571995,0.00224624069077661,0.00438459850792819,"PPIAP86"
"ENSG00000259931.2",1.47732631181592,1.3855179929213,0.453643401142167,3.05420069912378,0.00225661059485388,0.00440390094311261,"AC105036.1"
"ENSG00000238837.3",1.78702754214819,-1.31164317940312,0.42946647352184,-3.05412240598664,0.00225719962212586,0.00440465893731874,"LINC02031"
"ENSG00000283005.1",0.81555324050666,1.58048418942718,0.517496271648416,3.05409773174356,0.00225738528447177,0.00440482548287585,"CDC27P3"
"ENSG00000235514.1",0.924632558434576,1.67116155648248,0.547200439843853,3.05402085743819,0.00225796381801685,0.00440556281933437,"LLPHP2"
"ENSG00000196341.3",1.39754183541021,2.2032229273847,0.72142383323963,3.05399243256338,0.00225817776971245,0.00440578449604877,"OR8D1"
"ENSG00000287740.1",1.45172938129786,-1.21853583453615,0.399041240015511,-3.05365890124235,0.00226068962053549,0.00441029328406404,"AC115485.1"
"ENSG00000181625.17",0.594874299403255,1.12793110402954,0.369583450002026,3.05189830340983,0.0022739912937426,0.00443506074923326,"SLX1B"
"ENSG00000040731.10",14.0623202677096,-1.03066371316655,0.33774221399175,-3.05162834395267,0.00227603722029715,0.00443865670382163,"CDH10"
"ENSG00000286357.1",0.940926922523369,1.54769720834439,0.507210242081158,3.05139186857498,0.00227783076831998,0.00444136541016565,"AC106742.1"
"ENSG00000207199.1",1.80550005981453,2.63220760098724,0.862648818327146,3.05130841782364,0.00227846400973644,0.00444220560640827,"SNORD38D"
"ENSG00000094796.5",1.22491711760123,1.59270715175823,0.522268980800073,3.04959170525184,0.00229152661154595,0.0044656902855043,"KRT31"
"ENSG00000285666.1",1.15446164509776,1.95110528269824,0.639791297491557,3.04959647051778,0.00229149025751021,0.0044656902855043,"AC006972.1"
"ENSG00000244502.2",0.707636723790212,1.0266960731078,0.336689193481315,3.04938825773385,0.00229307919791083,0.00446812103750896,"HDAC11-AS1"
"ENSG00000213587.3",0.820081646816374,1.03687826644703,0.340051316361238,3.04918174569144,0.0022946561562324,0.00447099537718161,"AC126120.1"
"ENSG00000237798.1",1.83191757723484,1.32210301096163,0.433656601284338,3.04873258482869,0.00229808944941398,0.00447708894466338,"AC010894.3"
"ENSG00000258408.1",1.27493460510189,1.27265993775111,0.41776722809013,3.04633741514196,0.002316477208902,0.00451151043390787,"NT5CP2"
"ENSG00000284809.1",0.824747145405667,-1.50554418396759,0.49421702149799,-3.0463219971749,0.00231659600815382,0.00451154170036076,"AL365394.1"
"ENSG00000250129.5",3.03169860480091,1.38521361970382,0.454831584150297,3.04555283312532,0.00232252969506185,0.00452249573881001,"AC116424.1"
"ENSG00000207032.1",0.652790002334659,-1.15284458686492,0.378555263337617,-3.04537989169826,0.0023238657603478,0.00452469605963427,"Y_RNA"
"ENSG00000258118.1",0.803457148606737,1.3944075562822,0.457880018654275,3.04535576892046,0.0023240521776735,0.0045248583834365,"PPIAP44"
"ENSG00000259446.6",0.382238648115636,-1.62769433762205,0.534494370676413,-3.04529743795463,0.00232450300750981,0.00452553547307599,"AC055874.1"
"ENSG00000272895.1",2.36772608664018,2.86747355736139,0.941658016814656,3.04513263430941,0.00232577717890968,0.00452781538133115,"AC009303.3"
"ENSG00000204933.3",3.18362158375563,1.63699455929192,0.537603331165158,3.04498589274741,0.00232691224247437,0.00452962346797222,"CD177P1"
"ENSG00000223624.1",0.624005162524782,1.14626400221967,0.376457098796545,3.04487285771482,0.0023277869278703,0.00453078820960819,"AL033528.1"
"ENSG00000241469.9",0.984596790520021,1.43454682221675,0.471195172453163,3.04448539815917,0.0023307874450705,0.00453636260418623,"LINC00635"
"ENSG00000243276.6",1.51601455828036,2.03935125235524,0.669902425375262,3.04425118510781,0.00233260292652321,0.00453969481888282,"AC068633.1"
"ENSG00000016490.16",5.88250822761178,1.80296143466882,0.592370584962665,3.04363768295898,0.00233736457384775,0.00454855869693558,"CLCA1"
"ENSG00000234162.3",1.96360588528152,2.12280343088951,0.697554674415417,3.04320723342369,0.00234071078489522,0.00455466678032213,"AC009505.1"
"ENSG00000243349.2",1.4246820506252,1.51155932795462,0.496765777648461,3.04280084491706,0.00234387397652701,0.00456021561918122,"AL358394.2"
"ENSG00000232316.2",2.37625391276492,-1.10439276949711,0.362990436399319,-3.04248448100212,0.00234633915615215,0.00456480958558444,"LINC02518"
"ENSG00000250919.1",0.932069504464132,1.23126518790395,0.40490753486117,3.04085521235387,0.00235907242729675,0.00458856568250722,"UGT2B26P"
"ENSG00000286498.1",1.14477680031961,1.88966413663337,0.621671766026824,3.03964928101919,0.00236853789052226,0.00460636454835825,"AL132982.1"
"ENSG00000256315.1",4.21934985749189,3.48711944051341,1.14761657245168,3.03857536063965,0.0023769964453226,0.00462240539920795,"AP000462.2"
"ENSG00000280418.1",0.900093960596182,1.36444065205197,0.449125746117835,3.03799250843657,0.00238159875266372,0.00463053494639851,"AC007326.2"
"ENSG00000280092.1",3.35358753664267,1.45647381302919,0.479584839967296,3.03694715022374,0.00238987353347566,0.00464600641319858,"AC002044.3"
"ENSG00000261765.1",1.27277883368736,1.08795818353697,0.358259945713614,3.03678431416572,0.00239116486752963,0.00464829906132525,"AC009127.1"
"ENSG00000273192.1",0.978629671488234,1.026800320986,0.338174345606954,3.03630459946066,0.00239497284869108,0.00465530136281652,"AL671710.1"
"ENSG00000251391.5",1.11981059583352,1.28096341031076,0.421891210448588,3.03624104647438,0.00239547774929582,0.00465607666644148,"AC092353.1"
"ENSG00000212461.1",2.10523076669471,2.93488858932008,0.967094874034759,3.03474733257101,0.00240737274489718,0.00467795447309091,"AC078860.1"
"ENSG00000257715.1",2.42972016648049,1.58639775200506,0.522765684477781,3.03462487900252,0.00240835028173463,0.00467964690994635,"AC007298.1"
"ENSG00000272028.1",1.31318564870595,1.38669958301648,0.457039809097704,3.03408927496738,0.00241263023657314,0.00468713360268678,"RNU6-87P"
"ENSG00000237090.1",0.710218923687091,1.16033014526955,0.382624891015341,3.03255269721339,0.00242494753113493,0.00471064617289571,"MKRN8P"
"ENSG00000230175.1",1.80304771885565,1.27522126263507,0.420681876187241,3.03131970930804,0.00243487282356354,0.0047286716356778,"AL451074.3"
"ENSG00000231927.1",1.01497865491553,1.08766147031231,0.358807772151077,3.03132082059345,0.0024348638612355,0.0047286716356778,"AC093734.1"
"ENSG00000235407.1",2.83987426931381,1.71371904415533,0.565405716675581,3.03095457582476,0.00243781919826152,0.00473418429064009,"CYMP-AS1"
"ENSG00000256746.5",4.22230770996085,1.03719581226097,0.342274397184759,3.03030498568403,0.00244306900869758,0.00474305064320701,"MADD-AS1"
"ENSG00000207590.1",1.4877232514757,1.66170850398567,0.548465714332271,3.02973998294263,0.00244764361761085,0.00475116180758112,"MIR215"
"ENSG00000280166.1",3.12734750482988,2.18719869700671,0.722078533366595,3.02903160243414,0.00245339017562041,0.00476189553160466,"AC016542.3"
"ENSG00000287578.1",0.767802188134538,1.71207185271605,0.565237526227048,3.02894229996389,0.00245411549501617,0.00476309279464994,"AL034348.1"
"ENSG00000260484.1",1.73886255007781,1.46052027667516,0.48248498295518,3.02707924240376,0.00246929216653152,0.0047908544994874,"AC131902.1"
"ENSG00000237990.3",1.4557430323031,-1.16822760928902,0.386055677113053,-3.02605991453122,0.00247763202323652,0.00480597350091955,"CNTN4-AS1"
"ENSG00000235785.1",1.16736695530019,1.93418689455554,0.639284177499724,3.02555101882899,0.00248180530392609,0.00481364331001346,"AL109767.1"
"ENSG00000287961.1",0.913717684696511,1.02566175817,0.339140605388281,3.02429653622785,0.00249212037202467,0.0048323694208701,"AC020911.3"
"ENSG00000077279.19",2.29424364344792,1.36288416348067,0.450800204992165,3.02325542088952,0.00250071078051524,0.00484795630783329,"DCX"
"ENSG00000266955.1",1.98183553871259,1.05435772842421,0.34876125922451,3.02315036586527,0.00250157910920358,0.00484942557437327,"AP001269.1"
"ENSG00000230478.1",0.755989881193187,1.14336902062653,0.378334693164893,3.02210989709106,0.00251019397415189,0.00486548147810582,"Z96811.1"
"ENSG00000242241.3",0.965108426336472,1.6655065117578,0.551137896843362,3.02194155273476,0.00251159037839849,0.00486754351924251,"RN7SL306P"
"ENSG00000238171.1",0.668447304107526,1.0340618725149,0.342186743350988,3.02192265658356,0.00251174716495457,0.00486763253655023,"AC068196.1"
"ENSG00000288110.1",3.14922192130822,3.79278138127004,1.25513362608434,3.02181481114679,0.00251264215954051,0.00486915209079942,"AC010941.1"
"ENSG00000231104.8",7.14728003829594,1.00033016451418,0.331069136595539,3.02151440270395,0.00251513674659018,0.0048735560894389,"AC022395.1"
"ENSG00000158874.11",3.45796823822218,1.05315987284354,0.34857805049098,3.02130289431632,0.0025168944678078,0.00487653161900192,"APOA2"
"ENSG00000232480.1",2.76531041631191,1.00272493587779,0.331915955427568,3.02102059114963,0.00251924227337128,0.00488064982235751,"TGFB2-AS1"
"ENSG00000274064.1",1.58701743004071,1.92560435116851,0.637401236514101,3.02102387139926,0.00251921498131197,0.00488064982235751,"AC040978.1"
"ENSG00000253952.1",1.11021923300752,1.10851325837054,0.366945877006889,3.02091760074396,0.00252009930311574,0.00488209478513244,"HIGD1AP18"
"ENSG00000274940.1",0.339536603951019,-1.41873145902301,0.469666814801652,-3.02071897419911,0.00252175291761938,0.00488486724072114,"MIR8083"
"ENSG00000244451.1",2.11554406310613,1.65215944115079,0.546998650415151,3.0204086242203,0.00252433864401344,0.00488944463425806,"RPL34P21"
"ENSG00000248416.1",2.0013593924036,1.0754845948528,0.356202905757912,3.01930326077615,0.00253356785510452,0.0049064551696939,"AC107464.1"
"ENSG00000229999.6",4.64253147387092,1.0672245903951,0.353485885617071,3.01914343349825,0.00253490488086463,0.00490882793026531,"SGSM3-AS1"
"ENSG00000156395.13",3.81683439567943,1.22488291224539,0.405785153451946,3.01855033833918,0.00253987202653181,0.00491736246406578,"SORCS3"
"ENSG00000277948.1",2.50763519938669,1.09184397042576,0.36173226152778,3.01837598287292,0.00254133393807645,0.0049197589816126,"AC007435.1"
"ENSG00000276081.1",0.414861463649142,-1.36046132445828,0.450749201221738,-3.01822237459501,0.00254262252911221,0.00492203655836163,"MIR7156"
"ENSG00000258412.1",3.31515806477496,1.27059735413951,0.420977976121107,3.0182038638857,0.00254277785231974,0.00492212023873038,"AL355102.1"
"ENSG00000285835.1",1.51483979076511,1.17286255758409,0.388625091405083,3.01797949623781,0.00254466120958073,0.00492533164562682,"AP000676.5"
"ENSG00000228423.2",3.10255046106731,1.65882374032779,0.549703917950818,3.01766766828139,0.00254728083334849,0.0049301847486372,"AL357552.2"
"ENSG00000231476.1",1.28907988829278,1.9484043321552,0.645757725490927,3.01723735581167,0.00255089987950062,0.00493675409708987,"AC074389.2"
"ENSG00000226702.1",0.884459873016155,1.62455820782265,0.53843893148118,3.01716334543955,0.00255152280080735,0.00493774200896654,"MIR217HG"
"ENSG00000229800.1",2.48302531409213,1.72136301984253,0.570674330858675,3.0163666504019,0.00255823713923128,0.00494964497834965,"ATP8A2P2"
"ENSG00000287861.1",2.83542021664798,3.53976947340218,1.17392023579192,3.01534070669995,0.00256690732701874,0.00496532602332127,"AL137001.2"
"ENSG00000224414.1",2.55308935349076,1.91980230485574,0.6368948051404,3.01431616235672,0.00257559249730009,0.00498124852697529,"AC010886.1"
"ENSG00000233956.1",1.62319858717792,1.00909342839136,0.334804623793254,3.01397697844963,0.00257847371025754,0.00498638160034391,"BTF3P6"
"ENSG00000235994.4",14.7056996953476,1.10974840789794,0.368256341469353,3.01352151457871,0.00258234730462429,0.00499299296107673,"HGC6.3"
"ENSG00000229954.1",2.15390113494327,3.07228787411736,1.01952595902259,3.01344742321493,0.0025829779341599,0.00499377250303633,"MTND2P2"
"ENSG00000222224.1",1.03424106780646,1.72544940950161,0.572585914515662,3.01343320846642,0.002583098939262,0.00499378657257933,"Y_RNA"
"ENSG00000229562.1",0.350074104375975,-1.23375304552339,0.409448199431064,-3.01320911225818,0.0025850072757564,0.00499725585447142,"ZFYVE9P1"
"ENSG00000225595.2",1.31920906753075,1.15434335381229,0.383148475908832,3.01278336309226,0.0025886363801877,0.00500383093212018,"LINC01623"
